Article Title	link	Primeira fase - Leitura de títulos<br>**Critério de exclusão de títulos** = *Não tem conversação (NTC)*	Segunda fase - Leitura de abstracts<br>**Critério de exclusão** = *Não tem BDI ou não é embarcado*
ARECA: A Design Speculation on Everyday Products Having Minds		X - NTC	-
A Review on Blockchain Technology, Current Challenges, and AI-Driven Solutions		X - NTC	-
Arguing about cases as practical reasoning		X - NTC	-
Argumentation-Based Agents that Explain Their Decisions		!	
Argumentation-Based Reasoning about Plans, Maintenance Goals, and Norms		X - NTC	-
Argument Schemes and a Dialogue System for Explainable Planning		!	
Artificial Intelligence in Conversational Agents: A Study of Factors Related to Perceived Humanness in Chatbots		!	
A Scoresheet for Explainable AI		!	
A service oriented marketplace for next generation networks		X - NTC	-
A survey on ontologies for human behavior recognition		X - NTC	-
A Systematic Review on Fostering Appropriate Trust in Human-AI Interaction: Trends, Opportunities and Challenges		!	
Automatic Semantic Web Service Composition via Agent Intention Execution in AgentSpeak		!	
Automatic Training Corpora Acquisition through Web Mining	https://ieeexplore.ieee.org/document/1517842	X - NTC	-
Automotive multimodal human-machine interface		! - OPAAAA	
Awareness as a vital ingredient of teamwork		X - NTC	-
Bayesian Inference of Self-intention Attributed by Observer		X - NTC	-
Building Jiminy Cricket: An Architecture for Moral Agreements Among Stakeholders		X - NTC	-
"Can I ask you a favour?": a relational model of socio-cultural behaviour		!	
Challenge discussion: advancing multimodal dialogue		!	
Challenge Discussion on Socially Interactive Agents: Considerations on Social Interaction, Computational Architectures, Evaluation, and Ethics		!	
Challenges and applications in multimodal machine learning		X - NTC	-
Challenging reality using techniques from interactive drama to support social simulations in virtual worlds		X - NTC	-
Citizen sensing for collaborative construction of accessibility maps		X - NTC	-
CLARA: AI-Mediated Facilitation for Enhancing Group Cognition and Cohesion in Remote Collaboration		!	
Clarification dialogues in human-augmented mapping		!	
Classifying multimodal data		X - NTC	-
Cognitive-Agent-Based Modeling of a Financial Market		X - NTC	-
Collaborative health care plan support		!	
Combining amorphous computing and reactive agent-based systems: a paradigm for pervasive intelligence?		!	
Combining Planning with Gaze for Online Human Intention Recognition		!	
Commercialization of multimodal systems		X - NTC	-
Comparison of Behaviour-Based Architectures for a Collaborative Package Delivery Task		!	
Complex open-system design by quasi-agents: process-oriented modeling in agent-based systems		X - NTC	-
Comprehending the use of intelligent techniques to support technical debt management		X - NTC	-
Computationally modeling human emotion		X - NTC	-
Computational Machine Ethics: A Survey		X - NTC	-
Computational Models of Cognitive and Affective Theory of Mind		X - NTC	-
Computational thinking beyond STEM: an introduction to "moral machines" and programming decision making in ethics classroom		X - NTC	-
Computational Tools for Table-Top Role-Playing Games: A Scoping Review		X - NTC	-
Content based User Preference Modeling in Music Generation		X - NTC	-
Continual collaborative planning for mixed-initiative action and interaction		!	
Continual planning and acting in dynamic multiagent environments	https://dl.acm.org/doi/10.1145/1232425.1232431	X - NTC	-
ContTest – A Multi-agent System for Accounting Education		!	
COPALZ: A Computational Model of Pathological Appraisal Biases for an Interactive Virtual Alzheimer Patient		X - NTC	-
Crowd formation via hierarchical planning		X - NTC	-
Culture for Socially Interactive Agents		!	
Custom Scheduling in Kubernetes: A Survey on Common Problems and Solution Approaches		X - NTC	-
Deep learning for multisensorial and multimodal interaction		X - NTC	-
DepAudioNet: An Efficient Deep Model for Audio based Depression Classification		X - NTC	-
Deploying a personalized time management agent		X - NTC	-
Des agents virtuels sociaux et émotionnels pour l'interaction humain-machine		!	
Design and Evaluation of Generative Agent-based Platform for Human-Assistant Interaction Research: A Tale of 10 User Studies		!	
Designing a Human-Computer Dialog System for Medical Information Search		!	
Designing Human-Agent Collaborations: Commitment, responsiveness, and support		!	
Designing Intelligent Agents in Normative Systems Toward Data Regulation Representation		X - NTC	-
Designing Semantic Game Worlds		X - NTC	-
Design Patterns for Explainable Agents (XAg)		X - NTC	-
Detecting Depression in Less Than 10 Seconds: Impact of Speaking Time on Depression Detection Sensitivity		X - NTC	-
Developing a Personality Model for Speech-based Conversational Agents Using the Psycholexical Approach		!	
Development of Virtual Agents with a Theory of Emotion Regulation		X - NTC	-
Dialogue management in the agreement negotiation process: a model that involves natural reasoning		X - NTC	-
Digital heritage and avatars of stories		X - NTC	-
Digital Preservation Based on Contextualized Dependencies		X - NTC	-
Driving Healthcare Monitoring with IoT and Wearable Devices: A Systematic Review		X - NTC	-
Dynamic information transfer and sharing model in agent based evacuation simulations		X - NTC	-
Early integration for movement modeling in latent spaces		X - NTC	-
Editorial message: special track on software engineering: applications, practices, and tools		X - NTC	-
Effects of Virtual Humans' Gender and Spoken Accent on Users' Perceptions of Expertise in Mental Wellness Conversations		X - NTC	-
eHealth support for people with depression in the community: a case study series		X - NTC	-
Embedded multimodal interfaces in robotics: applications, future trends, and societal implications		!	
Emotional agent in serious game (DINO)		X - NTC	-
Emotional Intelligence and Agents: Survey and Possible Applications		X - NTC	-
Empathic Dialog Systems for Patient Intake: Balancing Task-Completion and Emotional Support using RAGs		X - NTC	-
Engineering Multi-Agent Systems: State of Affairs and the Road Ahead		X - NTC	-
Enhancing AI Agents with Human Theory of Mind (ToM) for Context-Aware Actions		X - NTC	-
Epistemic Plan Recognition		X - NTC	-
Ergonomics for the design of multimodal interfaces		X - NTC	-
Ethically Compliant Planning within Moral Communities		X - NTC	-
Evaluating an ECA with a Cognitive-Affective Architecture		X - NTC	-
Evaluating the affective tactics of an emotional pedagogical agent		X - NTC	-
Evaluation of embodied conversational agents designed with ethical principles and personality for cybersecurity ethics training		!	
Evaluative language beyond bags of words: Linguistic insights and computational applications		X - NTC	-
Event relations in plan-based plot composition		X - NTC	-
E-VOX: a socially enhanced semantic ECA		X - NTC	-
Expectation and complex event handling in BDI-based intelligent virtual agents (demonstration)		X - NTC	-
Explainable Agents and Robots: Results from a Systematic Literature Review		X - NTC	-
Explainable Embodied Agents Through Social Cues: A Review		X - NTC	-
Explainable Goal-driven Agents and Robots - A Comprehensive Review		X - NTC	-
Explaining BDI Agent Behaviour through Dialogue		!	
Explanation and Coordination in Human-Agent Teams: A Study in the BW4T Testbed		!	
Explanation through Argumentation		X - NTC	-
Exploring Turn-taking Cues in Multi-party Human-robot Discussions about Objects		!	
Extensibility and Reuse in an Agent-Based Dialogue Model		X - NTC	-
FAtiMA Toolkit: Toward an Accessible Tool for the Development of Socio-emotional Agents	https://dl.acm.org/doi/10.1145/3510822	X - NTC	-
Formal Specification and Verification of Autonomous Robotic Systems: A Survey		X - NTC	-
From Doubt to Action: Empowering LLMs with the DIVE Protocol for Robust False Belief Handling		!	
Goal-driven approach to open-ended dialogue management using BDI agents		!	
Goal-Oriented End-User Programming of Robots		X - NTC	-
Governance of Autonomous Agents on the Web: Challenges and Opportunities		X - NTC	-
"Hello Emily, how are you today?": personalised dialogue in a toy to engage children		!	
How do users perceive multimodal expressions of affects?		X - NTC	-
Human-Agent Coordination in Games under Incomplete Information via Multi-Step Intent		!	
Human-Robot Scaffolding: An Architecture to Foster Problem-solving Skills		!	
Implementation of a scripting language for VRML/X3D-based embodied agents		X - NTC	-
Implementations in Machine Ethics: A Survey		X - NTC	-
Influence of Personality Traits on the Rational Process of Cognitive Agents		X - NTC	-
In Helping a Vulnerable Bot, You Help Yourself: Designing a Social Bot as a Care-Receiver to Promote Mental Health and Reduce Stigma		X - NTC	-
Integrating Large Language Model and Mental Model of Others: Studies on Dialogue Communication Based on Implicature		X - NTC	-
Integration of Jason Reinforcement Learning Agents into an Interactive Application		X - NTC	-
Intelligent Agent-Based Stimulation for Testing Robotic Software in Human-Robot Interactions		!	
Intelligent agents for QoS management		X - NTC	-
Intelligent Process Adaptation in the SmartPM System		X - NTC	-
Interactive virtual characters		X - NTC	-
Interfacing a cognitive agent platform with a virtual world: a case study using Second Life		X - NTC	-
ISIS: an adaptive, trilingual conversational system with interleaving interaction and delegation dialogs		X - NTC	-
Issues under negotiation		X - NTC	-
Knowledge-based Cyber Physical Security at Smart Home: A Review		X - NTC	-
Learning for multimodal and affect-sensitive interfaces		X - NTC	-
Little Computer People: A Survey and Taxonomy of Simulated Models of Social Interaction		!	
LLM-Based Evaluation of Utterances with Implicature Understanding: A Preliminary Study		X - NTC	-
Logical formalizations of commonsense reasoning: a survey		X - NTC	-
Machine Learning in Mental Health: A Systematic Review of the HCI Literature to Support the Development of Effective and Implementable ML Systems		X - NTC	-
Machine Learning Methods for Emulating Personality Traits in a Gamified Environment		X - NTC	-
MADeM: a multi-modal decision making for social MAS		X - NTC	-
MAIA: An Event-Based Modular Architecture for Intelligent Agents		X - NTC	-
MAIDS - A Framework for the Development of Multi-Agent Intentional Dialogue Systems		!	
Mainstream Games in the Multi-agent Classroom		X - NTC	-
Managing cyber-bullying in online educational virtual worlds		X - NTC	-
Managing legal interpretation in regulatory compliance		X - NTC	-
Managing Uncertainty in Time Expressions for Virtual Assistants		X - NTC	-
MARSSI: Model of Appraisal, Regulation, and Social Signal Interpretation		X - NTC	-
Medical and health systems		X - NTC	-
Mixed agent/social dynamics for emotion computation		X - NTC	-
Modeling and Simulating Empathic Behavior in Social Assistive Robots		X - NTC	-
Modeling behaviour for social robots and virtual humans		!	
Modeling complex air traffic management systems		X - NTC	-
Modeling social causality and responsibility judgment in multi-agent interactions		X - NTC	-
Modelling grounding and discourse obligations using update rules		X - NTC	-
Modelling Social Intentions in Complex Conversational Settings		X - NTC	-
Modelling Therapeutic Alliance using a User-aware Explainable Embodied Conversational Agent to Promote Treatment Adherence		!	
Multimodal analysis of social signals		X - NTC	-
Multimodal assessment of depression from behavioral signals		X - NTC	-
Multimodal behavioral and physiological signals as indicators of cognitive load		X - NTC	-
Multimodal conversational interaction with robots		!	
Multimodal databases		X - NTC	-
Multimodal deception detection		X - NTC	-
Multimodal dialogue processing for machine translation		!	
Multimodal human-machine interaction including virtual humans or social robots		!	
Multimodal integration for interactive conversational systems		!	
Multimodal learning analytics: assessing learners' mental state during the process of learning		X - NTC	-
Multimodal-multisensor affect detection		X - NTC	-
Multimodal user state and trait recognition: an overview		!	
Multioccupant Activity Recognition in Pervasive Smart Home Environments		X - NTC	-
My Agent or Yours? Exploring Emotional and Moral Responses in Multi-Agent Conflict Situations		X - NTC	-
NETDEMO: openNet networked agents demonstration		X - NTC	-
Never Alone in the Crowd: A Microscopic Crowd Model Based on Emotional Contagion		X - NTC	-
Nonverbal behavior in multimodal performances		X - NTC	-
Nova: Value-based Negotiation of Norms		X - NTC	-
Obligations with Deadlines and Maintained Interdictions in Privacy Regulation Frameworks		X - NTC	-
On designing migrating agents: from autonomous virtual agents to intelligent robotic systems		X - NTC	-
Ontology-based knowledge model for human-robot interactive services		!	
Parametric Reasoning Agents Extend the Control over Standard Behaviors		X - NTC	-
Pedagogical Agents as Team Members: Impact of Proactive and Pedagogical Behavior on the User		X - NTC	-
Perspectives on predictive power of multimodal deep learning: surprises and future directions		X - NTC	-
Plan-based dialogue management in a physics tutor		X - NTC	-
Plans as Products of Learning		X - NTC	-
Position paper: towards a requirements-driven design of ensemble-based component systems		X - NTC	-
Posit spaces: a performative model of e-commerce		X - NTC	-
Presenting through performing: on the use of multiple lifelike characters in knowledge-based presentation systems		X - NTC	-
Privacy concerns of multimodal sensor systems		X - NTC	-
Programming autonomous robots using agent programming languages		X - NTC	-
Prompting for Socially Intelligent Agents with ChatGPT		!	
Prompt-to-Animation: Generating Cognitively-Grounded Facial Expressions with LLMs		X - NTC	-
Proposing a Design Theory for a Human-Learning-Guided Virtual Negotiator for Online Trading PlatformsSupplementary Materials for Proposing a Design Theory for a Human-Learning-Guided Virtual Negotiator for Online Trading Platforms		X - NTC	-
Prototyping of complex plan based behavior for 3D actors		X - NTC	-
Real humans with virtual humans and social robots interactions (HCI)		!	
Real-time agent characterization and prediction		!	
Real-time sensing of affect and social signals in a multimodal framework: a practical approach		X - NTC	-
Reason Explanation for Encouraging Behaviour Change Intention		X - NTC	-
Re-examining automatic keyphrase extraction approaches in scientific articles		X - NTC	-
Report on the 1st Symposium on NLP for Social: Good (NSG 2023)		X - NTC	-
Repurposing Manufacturing Lines on the Fly with Multi-agent Systems for the Web of Things		X - NTC	-
Rethinking NPC intelligence: a new reputation system		X - NTC	-
Review of "Knowledge representation: logical, philosophical, and computational foundations" by John F. Sowa. Brooks/Cole 2000.		X - NTC	-
Rich service description for a smarter lifestyle		X - NTC	-
Role based interoperability approaches within LVC federations		X - NTC	-
Satori 悟り: Towards Proactive AR Assistant with Belief-Desire-Intention User Modeling		!	
Scenarios for system requirements traceability and testing		X - NTC	-
Scene-Aware Behavior Synthesis for Virtual Pets in Mixed Reality		X - NTC	-
Semantic models for policy deliberation		X - NTC	-
Shadow agent: a new type of virtual agent		X - NTC	-
Single-model method for specifying multi-agent systems		X - NTC	-
Situated interaction		X - Título muito aberto	
Situated process engineering for integrating processes from methodologies to infrastructures		X - NTC	-
SoberComm: Using Mobile Phones to Facilitate Inter-family Communication with Alcohol-dependent Patients		X - NTC	-
Social Relationship Analysis Using State-of-the-art Embeddings		X - NTC	-
Software platforms and toolkits for building multimodal systems and applications		X - NTC	-
Speech acts of war		X - NTC	-
Spoken dialogue technology: enabling the conversational user interface		!	
Standardized representations and markup languages for multimodal interaction		X - NTC	-
Steps towards collaborative multimodal dialogue (sustained contribution award)		X - NTC	-
Supporting prenatal care in the public healthcare system in a newly industrialized country		X - NTC	-
Survey of the state of the art in natural language generation: core tasks, applications and evaluation		X - NTC	-
System for authoring highly interactive, personality-rich interactive characters		X - NTC	-
Tactics development framework (demonstration)		X - NTC	-
Tangible Communication of Emotions with a Digital Companion for Managing Stress: An Exploratory Co-Design Study		!	
Task Planning and Decision-Making Methods for Intelligent Agents Based on Large Language Models	[link](dl.acm.org/doi/10.1145/3778534.3778661)	X - NTC	-
The 2025 Grand Challenge on Multimedia Verification: Foundations and Overview		X - NTC	-
The cognitive coherence approach for agent communication pragmatics		!	
The Cognitive Hourglass: Agent Abstractions in the Large Models Era		X - NTC	-
The face of emotions: a logical formalization of expressive speech acts		X - NTC	-
The Intangible Nature of Drama Documents: an FRBR View		X - NTC	-
The Many Challenges of Human-Like Agents in Virtual Game Environments		X - NTC	-
The Need for Affective Trust Applied to Trust and Reputation Models		X - NTC	-
The Reasons that Agents Act: Intention and Instrumental Goals		X - NTC	-
The repair of speech act misunderstandings by abductive inference		X - NTC	-
The Role of the Human User in the Cognitive Internet of Things		X - NTC	-
The Social Cognition Ability Evaluation of LLMs: A Dynamic Gamified Assessment and Hierarchical Social Learning Measurement Approach		X - NTC	-
The Use of The BDI Model As Design Principle for A Migratable Agent		X - NTC	-
Time and Defeasibility in FIPA ACL Semantics		X - NTC	-
TOMA: Computational Theory of Mind with Abstractions for Hybrid Intelligence		X - NTC	-
Toward a Holistic Approach to Verification and Validation of Autonomous Cognitive Systems		X - NTC	-
Toward an argumentation-based dialogue framework for human-robot collaboration		!	
Toward Explainable Agent Behaviour		X - NTC	-
Toward multimodal fusion of affective cues		X - NTC	-
Towards a computational history of the ACL: 1980-2008		X - NTC	-
Towards an ontological foundation of agent-based simulation		X - NTC	-
Towards a simple robotic theory of mind		X - NTC	-
Towards a "theory of mind" in simulated robots		X - NTC	-
Towards DO-178C certification of adaptive learning UAV agents designed with a cognitive architecture		X - NTC	-
Towards Natural Interaction with Smart Homes		X - NTC	-
Towards Trustworthy and Understandable AI: Unraveling Explainability Strategies on Simplifying Algorithms, Appropriate Information Disclosure, and High-level Collaboration		X - NTC	-
Towards viable computer systems: a set theory interpretation of ecological dependence within Beer's self-organizing viable system model		X - NTC	-
Trust Dynamics: How Trust Is Influenced by Direct Experiences and by Trust Itself		X - NTC	-
Two approaches to developing a multi-agent system for battle command simulation		X - NTC	-
Ubiquitous computing and AI towards an inclusive society		X - NTC	-
(Un)making AI Magic: A Design Taxonomy		X - NTC	-
User understanding of cognitive processes in simulation: a tool for exploring and modifying		X - NTC	-
Using a performative subsumption lattice to support commitment-based conversations		X - NTC	-
Vertically Autoscaling Monolithic Applications with CaaSPER: Scalable Container-as-a-Service Performance Enhanced Resizing Algorithm for the Cloud		X - NTC	-
Viewpoint: Hybrid Intelligence Supports Application Development for Diabetes Lifestyle Management		X - NTC	-
Virtual Human Questionnaire for Analysis of Depression, Anxiety and Personality		X - NTC	-
Vowels co-ordination model		X - NTC	-
YouBot: a simple framework for building virtual networking agents		X - NTC	-
You Take the High Road, and I’ll Take the Low Road: Large Language Models Logical English and the Highway Code		X - NTC	-
